comp_interno1,comp_interno2,comp_interno4,categoria1,categoria3,comp_mixto1,comp_externo1,comp_externo2,comp_externo3,Comp_final
0,b'1',63,2,160,0.37,434.7826087,26.42918702,40,1
0,b'1',76,1,146,0.27176,217.3913043,17.95461074,111,1
3951.367781,b'0',75,2,163,0.37,1501.73913,148.8365412,108,1
810.5369807,b'1',69,2,152,0.38,806.0869565,79.89083597,98,1
0,b'1',51,3,164,0.31244,147.1594203,14.5848894,120,1
0,b'1',56,1,171,0.30666,-10,-10,96,1
1519.756839,b'1',53,2,171,0.35714,611.884058,60.64349325,93,1
0,b'1',47,1,167,0.3245,434.7826087,11.77822465,44,1
0,b'1',67,3,164,0.38,-10,-10,97,1
0,b'1',74,1,150,0.32996,582.0289855,18.96006895,85,1
1823.708207,b'1',69,2,167,0.2591,255.0724638,25.28009193,-38,1
8105.369807,b'1',74,1,158,0.33494,582.6086957,57.74202815,84,1
0,b'0',48,1,146,0.37524,14.49275362,1.43636886,43,1
15197.56839,b'1',48,2,164,0.29242,581.4202899,57.62424591,125,1
0,b'0',41,1,176,0.37,194.2028986,19.24734272,23,1
1823.708207,b'0',46,2,166,0.3529,103.4782609,10.25567366,28,1
0,b'0',58,2,167,0.25866,19.71014493,1.953461649,86,1
0,b'0',51,1,148,0.26718,76.23188406,7.555300201,83,1
0,b'0',46,1,146,0.32276,162.3188406,16.08733123,113,1
0,b'1',60,2,159,0.37,452.173913,44.81470842,93,1
0,b'0',49,2,160,0.37496,220.5797101,21.86153404,81,1
0,b'1',43,2,147,0.35994,144.9275362,14.3636886,90,1
0,b'0',66,3,176,0.37,101.4492754,10.05458202,106,1
0,b'1',71,1,159,0.38,386.9565217,36.19649526,127,1
5065.85613,b'1',61,3,159,0.26892,347.826087,34.47285263,50,1
0,b'1',57,4,164,0.28572,417.3913043,41.36742315,69,1
0,b'1',52,2,163,0.2749,176.8115942,17.52370009,106,1
303.9513678,b'1',46,1,155,0.3217,228.9855072,22.69462798,115,1
0,b'1',53,1,167,0.2728,263.7681159,26.14191324,83,1
4052.684904,b'1',40,2,172,0.32048,107.2463768,10.62912956,66,1
997.9736575,b'1',60,1,146,0.38,197.9710145,19.62079862,66,1
0,b'1',50,1,173,0.368,156.5217391,3.921286986,132,1
8105.369807,b'1',74,2,168,0.38,354.2028986,12.06549842,124,1
0,b'0',49,1,166,0.38996,202.8985507,20.10916403,71,1
0,b'1',47,1,164,0.34,113.0434783,11.2036771,121,1
506.585613,b'1',43,1,151,0.32928,350.7246377,34.7601264,122,1
0,b'0',70,1,146,0.3447,88.76521739,8.797471991,-12,1
0,b'0',42,1,167,0.38,26.08695652,2.585463947,126,1
0,b'0',75,3,164,0.29348,724.6376812,57.54093651,120,1
1013.171226,b'1',71,2,156,0.36092,208.6956522,18.67279517,125,1
0,b'1',69,1,165,0.37,147.826087,14.65096237,44,1
0,b'1',44,2,170,0.34336,33.91304348,3.361103131,60,1
0,b'0',58,2,168,0.38,217.3913043,21.54553289,50,1
0,b'1',43,1,170,0.36276,57.97101449,5.745475438,85,1
0,b'1',50,1,146,0.34946,398.5507246,39.50014364,28,0
0,b'0',65,3,154,0.36078,374.4927536,37.11577133,66,1
0,b'1',71,3,146,0.3148,328.9855072,21.54553289,103,1
506.585613,b'0',58,2,155,0.36212,14.49275362,-10,131,1
0,b'0',75,2,160,0.38,1884.057971,186.7279517,89,1
0,b'0',44,1,159,0.35052,353.6231884,22.40735421,114,1
0,b'0',44,1,146,0.36758,202.8985507,20.10916403,114,1
455.9270517,b'0',69,3,150,0.38,627.5362319,28.72737719,120,1
1418.439716,b'1',59,1,162,0.342,57.97101449,-10,90,1
0,b'0',53,2,146,0.33812,1866.956522,185.0330365,112,1
0,b'1',58,1,169,0.36,1266.666667,125.5386383,80,1
795.3394124,b'0',49,1,154,0.3131,124.6376812,12.35277219,94,1
8105.369807,b'0',60,2,168,0.38,326.0869565,32.31829934,114,1
1215.805471,b'0',75,1,158,0.36982,225.2173913,22.32117208,57,1
0,b'1',74,1,146,0.29302,144.9275362,-10,127,1
0,b'1',43,1,164,0.32412,-10,-10,-609,1
607.9027356,b'0',46,1,175,0.37,579.7101449,57.45475438,45,1
0,b'0',46,1,168,0.33086,-10,-10,101,1
0,b'1',53,1,164,0.37,68.4057971,6.779661017,84,1
0,b'1',56,2,154,0.35396,1473.043478,145.9925309,113,1
0,b'0',67,1,148,0.36252,34.7826087,-10,130,1
0,b'0',70,2,171,0.3687,244.6376812,24.24590635,117,1
1823.708207,b'1',51,3,164,0.29022,220.2898551,21.83280666,125,1
911.8541033,b'1',67,1,158,0.37732,62.31884058,6.176386096,113,1
0,b'1',63,4,164,0.3369,92.75362319,9.192760701,66,1
0,b'1',74,2,173,0.37,359.7101449,35.65067509,71,1
0,b'0',48,1,146,0.36592,48.69565217,3.447285263,117,1
0,b'1',45,1,164,0.34318,13.91304348,1.378914105,69,1
0,b'1',58,2,163,0.3477,724.6376812,37.34559035,86,1
0,b'1',45,2,156,0.325,197.1014493,8.330652111,100,1
0,b'1',58,1,152,0.2277,86.95652174,8.618213157,67,1
3850.050659,b'1',63,2,147,0.37604,750.1449275,74.34645217,130,1
0,b'1',45,3,164,0.34014,20.28985507,-10,-608,1
1519.756839,b'1',55,2,152,0.3129,214.4927536,21.25825912,0,1
607.9027356,b'1',66,1,169,0.35894,56.52173913,5.601838552,67,1
0,b'1',50,2,173,0.37,550.7246377,8.761850043,96,1
607.9027356,b'1',50,2,151,0.3617,165.2173913,16.374605,77,1
0,b'1',72,1,170,0.24302,493.6231884,7.900028727,53,1
1013.171226,b'1',57,1,148,0.26006,260.5797101,-10,102,1
0,b'1',70,2,159,0.38,231.884058,22.98190175,109,1
0,b'1',61,2,146,0.28044,588.4057971,58.3165757,92,1
0,b'0',59,2,159,0.3782,202.8985507,20.10916403,86,1
5065.85613,b'0',67,3,159,0.32224,-10,-10,-609,1
0,b'0',62,1,159,0.31012,20.28985507,-10,126,1
2026.342452,b'0',59,2,171,0.28014,217.3913043,21.54553289,91,1
0,b'1',67,1,155,0.30638,434.7826087,32.17466245,76,1
415.4002026,b'1',44,1,152,0.36622,40.57971014,4.021832807,87,0
0,b'1',63,1,148,0.3626,66.37681159,-10,97,1
1251.266464,b'1',58,1,159,0.36,217.3913043,21.54553289,-15,1
810.5369807,b'1',54,2,156,0.36792,136.2318841,13.50186728,52,1
0,b'1',49,1,164,0.31696,144.9275362,-10,131,1
0,b'1',52,1,149,0.32946,173.9130435,17.23642631,92,1
0,b'1',63,2,173,0.28,434.7826087,38.27923011,98,1
0,b'1',69,1,163,0.37058,592.6376812,58.7359954,59,1
0,b'1',46,6,148,0.37152,104.3478261,4.883654122,44,1
0,b'1',72,3,148,0.33182,579.7101449,29.01465096,99,1
0,b'1',74,3,159,0.2718,86.95652174,-10,115,1
0,b'1',57,1,146,0.26308,315.942029,31.31284114,85,1
2532.928065,b'0',59,2,149,0.3,862.6086957,85.49267452,75,1
0,b'1',44,4,164,0.38,-10,-10,-608,0
0,b'1',56,1,151,0.352,110.1449275,10.91640333,65,1
0,b'1',58,1,170,0.36718,150.7246377,14.93823614,61,1
0,b'0',71,2,148,0.3348,289.8550725,28.72737719,100,1
0,b'0',41,1,175,0.33124,132.4637681,13.12841138,42,1
0,b'1',58,2,161,0.31662,581.1594203,57.59839127,-19,1
0,b'1',47,1,164,0.34332,249.2753623,24.70554438,107,1
0,b'1',43,1,168,0.36,121.7391304,12.06549842,60,1
0,b'1',43,1,146,0.33932,21.73913043,2.154553289,35,1
0,b'0',62,1,160,0.36452,116.5217391,4.854926745,60,1
0,b'1',47,1,164,0.38,28.98550725,-10,33,1
18237.08207,b'1',67,1,159,0.268,605.7971014,60.04021833,81,1
0,b'1',46,1,160,0.36998,231.884058,22.98190175,105,1
3039.513678,b'0',58,2,171,0.23968,200,14.93823614,66,1
0,b'0',47,1,146,0.38,-10,-10,-608,1
0,b'1',54,3,166,0.35366,326.0869565,13.55932203,91,1
0,b'1',49,2,166,0.36216,181.7391304,18.0120655,103,1
709.2198582,b'1',67,3,164,0.38,11.5942029,-10,132,1
3039.513678,b'1',48,1,166,0.36406,452.173913,44.81470842,120,1
0,b'1',48,3,164,0.38,57.97101449,5.745475438,36,1
0,b'0',58,1,174,0.38,440.5797101,43.66561333,84,1
0,b'1',47,2,159,0.337,1078.26087,106.8658431,122,1
0,b'0',51,3,169,0.34,36.52173913,3.619649526,125,1
0,b'1',73,5,164,0.38,351.8028986,34.86699224,100,1
18186.42351,b'1',60,2,156,0.32296,631.884058,62.62568228,107,1
0,b'1',53,1,162,0.37,1014.492754,100.5458202,65,1
1874.366768,b'1',63,1,147,0.24134,160,15.85751221,97,1
0,b'1',50,1,149,0.37,183.4782609,18.18442976,113,1
2026.342452,b'0',75,1,162,0.37,393.6231884,39.01177822,104,1
0,b'1',55,2,164,0.3795,254.2028986,25.1939098,131,1
0,b'1',52,3,173,0.32942,249.2753623,24.70554438,47,1
0,b'0',54,2,146,0.31678,35.36231884,3.504740017,131,1
1013.171226,b'1',50,2,164,0.352,1902.608696,17.81097386,91,1
0,b'1',61,2,164,0.32258,327.5362319,32.31829934,114,1
2026.342452,b'0',46,3,164,0.31462,128.9855072,12.78368285,129,1
2026.342452,b'1',53,3,160,0.23836,348.4057971,16.83424303,103,1
1013.171226,b'1',58,2,167,0.3647,400,39.64378052,83,1
0,b'1',47,2,170,0.36152,40,-10,125,1
1215.805471,b'0',56,3,169,0.2909,426.6666667,41.22378627,94,1
0,b'0',45,1,147,0.36594,127.826087,12.66877334,80,0
0,b'1',42,2,156,0.37182,81.15942029,8.043665613,124,1
0,b'1',55,3,164,0.2307,239.1304348,23.70008618,40,1
0,b'1',50,1,160,0.33852,173.9130435,17.23642631,124,1
0,b'0',50,2,146,0.26882,101.4492754,7.472852629,71,1
0,b'0',51,1,158,0.29878,91.30434783,9.049123815,65,1
506.585613,b'1',57,2,156,0.36364,75.36231884,7.46911807,111,1
0,b'1',47,4,164,0.35866,318.8405797,31.60011491,110,1
0,b'0',54,3,156,0.37512,705.7971014,69.95116346,84,1
0,b'0',46,2,159,0.34086,1014.492754,28.72737719,76,1
1519.756839,b'0',75,1,157,0.36992,217.4144928,10.39931054,42,1
0,b'1',69,2,167,0.34804,144.9275362,14.3636886,50,1
1013.171226,b'1',50,1,146,0.33996,869.5652174,13.93277794,51,1
0,b'1',56,1,160,0.38,239.1304348,23.70008618,48,1
3039.513678,b'1',41,2,166,0.3526,28.98550725,2.872737719,111,1
0,b'1',45,2,156,0.36976,23.1884058,2.298190175,70,1
0,b'1',63,1,156,0.3531,286.9565217,26.86009767,-37,1
0,b'1',55,3,151,0.39,34.7826087,0.927894283,-33,1
1013.171226,b'1',51,3,147,0.31258,205.7971014,20.39643781,91,1
759.8784195,b'1',45,1,175,0.37,43.47826087,3.447285263,97,1
5065.85613,b'1',75,3,166,0.366,176.8115942,17.52370009,-14,1
0,b'0',62,2,148,0.32484,352.4637681,14.3636886,85,1
25329.28065,b'1',64,1,159,0.24934,615.6521739,33.61103131,101,1
0,b'1',56,2,146,0.36126,1016.231884,100.7181844,117,1
4052.684904,b'1',49,2,177,0.275,92.75362319,9.192760701,132,1
0,b'0',62,1,176,0.36966,31.88405797,3.160011491,108,1
2228.976697,b'0',74,2,175,0.29002,478.2608696,47.40017236,88,1
1519.756839,b'1',53,2,161,0.34894,386.9565217,24.44699799,102,1
0,b'1',68,1,146,0.29626,533.0434783,13.67423154,104,1
0,b'0',48,1,146,0.29158,267.826087,26.54409652,132,1
0,b'1',38,1,151,0.38,192.173913,19.04625108,97,1
0,b'1',53,1,146,0.38,173.9130435,13.78914105,129,1
1013.171226,b'0',57,1,160,0.30244,104.057971,10.31312841,88,1
1519.756839,b'0',68,2,146,0.33986,608.6956522,43.09106579,100,1
0,b'1',52,1,160,0.36,156.5217391,15.51278368,125,1
0,b'0',59,1,168,0.33116,246.3768116,0.861821316,101,1
0,b'1',67,2,146,0.34196,278.2608696,27.5782821,114,1
0,b'1',64,2,159,0.28928,437.6811594,43.37833956,70,1
0,b'1',70,3,160,0.33718,352.4637681,34.93249066,79,1
0,b'0',37,2,146,0.36,307.2463768,30.45101982,103,1
0,b'0',50,1,146,0.34832,60.86956522,6.03274921,131,1
0,b'0',45,3,152,0.3292,69.56521739,6.894570526,121,1
354.6099291,b'1',44,3,154,0.33232,24.63768116,2.441827061,-608,1
1013.171226,b'1',42,1,175,0.36112,104.3478261,10.34185579,137,1
1013.171226,b'1',46,1,146,0.28064,43.1884058,4.280379201,101,1
0,b'0',61,2,171,0.34,724.6376812,71.81844298,118,1
0,b'0',47,1,166,0.38,199.2753623,19.75007182,125,1
0,b'1',51,1,159,0.34,14.49275362,-10,52,1
0,b'1',58,1,160,0.30576,373.9130435,37.05831658,110,1
0,b'1',67,2,170,0.35358,0.002898551,-10,82,1
0,b'1',43,1,146,0.27512,211.3043478,20.94225797,115,1
5876.39311,b'0',58,2,146,0.37,513.0434783,50.84745763,94,1
1519.756839,b'1',75,2,148,0.30398,30.14492754,-10,-608,1
0,b'1',74,1,160,0.28286,-10,-10,-609,1
0,b'0',70,2,176,0.36826,459.2405797,45.51508187,100,1
4052.684904,b'1',66,3,151,0.33104,350.7246377,34.7601264,113,1
0,b'0',66,2,159,0.37,217.3913043,21.54553289,81,1
0,b'1',53,3,153,0.35874,391.3043478,3.878195921,66,1
1013.171226,b'1',37,1,169,0.37,136.2318841,13.50186728,70,1
0,b'1',44,1,159,0.32598,310.1449275,30.73829359,125,1
0,b'1',50,3,146,0.34002,217.3913043,21.54553289,109,1
0,b'1',74,3,170,0.37,391.3043478,38.78195921,82,1
0,b'1',50,3,164,0.29474,415.3623188,41.16633151,119,1
0,b'1',50,1,146,0.38,228.2608696,22.62280954,67,1
0,b'1',48,2,159,0.3583,135.942029,13.4731399,111,1
0,b'1',53,2,159,0.2851,605.7971014,60.04021833,121,1
0,b'1',45,2,168,0.36994,57.97101449,5.745475438,75,1
709.2198582,b'0',55,2,161,0.3091,28.98550725,2.872737719,119,1
0,b'1',59,3,159,0.26,1014.492754,100.5458202,87,1
0,b'1',65,1,169,0.36178,171.0144928,16.94915254,18,1
0,b'0',66,2,146,0.34,542.0289855,36.91467969,44,1
0,b'0',47,1,146,0.3491,413.0434783,40.9365125,32,1
0,b'1',53,2,146,0.38,43.47826087,-10,107,1
0,b'1',68,2,159,0.33334,14.49275362,-10,92,1
0,b'1',65,1,173,0.38,217.3913043,21.54553289,105,1
5876.39311,b'1',42,2,170,0.35972,558.8405797,55.38638322,81,1
1823.708207,b'1',52,2,159,0.38,144.9275362,-10,112,1
0,b'1',53,2,155,0.3354,260.8695652,14.3636886,108,1
0,b'0',48,1,148,0.34754,333.3333333,33.03648377,125,1
0,b'1',65,2,146,0.32742,289.8550725,28.72737719,132,1
0,b'1',51,1,169,0.33636,579.7101449,26.5728239,68,1
0,b'1',50,3,159,0.33324,-10,-10,-609,1
709.2198582,b'1',71,1,169,0.368,182.6086957,18.09824763,40,1
0,b'0',46,1,146,0.37,381.1594203,37.77650101,100,1
0,b'1',75,1,164,0.36544,434.7826087,6.980752657,123,1
0,b'1',48,2,151,0.37,333.3333333,33.03648377,102,1
0,b'1',46,1,151,0.38,43.47826087,4.309106579,40,1
0,b'0',62,3,160,0.32818,863.7681159,85.60758403,114,1
0,b'1',51,2,167,0.36,118.8405797,11.77822465,94,1
0,b'1',74,1,164,0.36704,86.95652174,8.618213157,71,1
0,b'1',46,1,164,0.38,111.3043478,11.03131284,77,1
0,b'1',61,2,146,0.2839,889.8550725,88.19304797,37,1
0,b'1',43,1,160,0.37518,451.8550725,44.7831083,123,1
2026.342452,b'0',45,3,154,0.3674,248.6956522,24.64808963,113,1
0,b'1',46,2,164,0.38,158.5507246,15.71387532,126,1
0,b'0',44,1,169,0.3114,34.67826087,2.125825912,131,1
0,b'0',54,1,146,0.33846,423.9710145,28.15282965,113,1
0,b'0',55,1,157,0.36964,202.8985507,20.10916403,108,1
0,b'1',66,2,162,0.37704,869.5652174,86.18213157,111,1
0,b'0',55,2,148,0.28096,579.7101449,57.45475438,129,1
0,b'1',48,1,146,0.34654,57.97101449,3.792013789,92,1
810.5369807,b'1',59,2,147,0.36364,239.1304348,23.70008618,109,1
0,b'1',64,1,159,0.37,142.0289855,14.07641482,32,1
1722.391084,b'1',48,1,152,0.33,147.826087,14.65096237,75,1
0,b'1',70,1,146,0.34,898.2608696,89.02614191,120,1
0,b'1',51,2,160,0.3252,66.66666667,-10,95,1
0,b'0',55,2,160,0.28186,145.2173913,14.39241597,88,1
0,b'1',52,1,148,0.2865,48.11594203,4.768744614,88,1
2532.928065,b'1',66,3,159,0.34,205.7971014,15.68514795,131,1
0,b'0',64,1,164,0.316,-10,-10,116,1
9118.541033,b'1',66,3,171,0.34,144.9275362,14.3636886,103,1
0,b'1',67,2,157,0.30656,2434.782609,241.3099684,44,1
0,b'1',42,1,164,0.35782,115.942029,11.49095088,50,1
0,b'1',44,3,164,0.30506,62.31884058,6.176386096,86,1
0,b'1',62,1,151,0.31338,58.77681159,-10,101,1
0,b'1',47,2,170,0.368,478.2608696,20.10916403,98,1
0,b'0',52,2,160,0.35532,260.8695652,25.85463947,122,1
1013.171226,b'1',74,1,173,0.30928,32.17391304,-10,102,1
0,b'0',70,1,173,0.3,98.31884058,9.744326343,113,1
2026.342452,b'1',56,1,169,0.37,1159.42029,114.9095088,98,1
0,b'1',53,2,159,0.38,57.97101449,5.745475438,72,1
0,b'1',62,1,148,0.364,-10,-10,-609,1
506.585613,b'0',53,2,169,0.3,128.6956522,12.75495547,120,1
0,b'1',47,2,156,0.35918,131.3043478,13.01350187,66,1
5065.85613,b'1',71,2,160,0.34,-10,-10,-609,0
0,b'1',55,2,164,0.323,240.5797101,23.84372307,100,1
506.585613,b'1',44,3,163,0.30152,171.0144928,16.94915254,125,1
1215.805471,b'1',71,3,151,0.34464,234.7826087,23.26917552,71,1
0,b'1',69,3,146,0.36666,200,19.82189026,125,1
2026.342452,b'1',59,2,156,0.31764,437.6811594,43.37833956,117,1
0,b'1',62,1,164,0.38,228.9855072,22.69462798,83,1
0,b'1',56,1,169,0.32202,168.115942,16.66187877,-6,1
1215.805471,b'1',72,2,170,0.28572,884.057971,34.47285263,55,1
0,b'1',75,1,159,0.30728,326.0869565,32.31829934,110,1
0,b'0',47,2,159,0.33116,121.1594203,12.00804367,131,1
0,b'0',68,1,167,0.36772,147.826087,11.49095088,14,1
1519.756839,b'1',63,2,146,0.37992,131.5942029,-10,129,1
0,b'1',45,3,159,0.34,63.76811594,6.320022982,108,1
0,b'1',51,3,156,0.38,226.0869565,14.3636886,117,1
0,b'1',54,3,173,0.28334,289.8550725,24.99281816,95,1
6585.612969,b'0',47,1,161,0.2369,217.3913043,21.54553289,114,1
0,b'1',39,1,169,0.37,92.75362319,9.192760701,96,1
0,b'0',50,1,146,0.29574,724.6376812,71.81844298,102,1
0,b'0',60,3,169,0.35102,160.8695652,15.94369434,91,1
1519.756839,b'1',58,4,164,0.39,94.20289855,9.336397587,29,1
4052.684904,b'1',53,2,161,0.3,257.9710145,11.23240448,84,1
0,b'0',45,1,169,0.38,123.7681159,12.26659006,125,1
0,b'1',47,3,164,0.332,86.95652174,8.618213157,109,1
0,b'0',60,3,146,0.38,272.4637681,27.00373456,121,1
0,b'1',55,1,170,0.38,439.1304348,43.52197644,113,1
0,b'1',47,1,167,0.38,28.98550725,2.872737719,100,1
0,b'0',60,3,172,0.28334,369.5652174,36.62740592,91,1
0,b'0',52,2,164,0.34,203.4782609,-10,23,1
0,b'0',46,1,169,0.35568,144.9246377,14.36340132,62,1
0,b'1',51,2,146,0.26896,324.6376812,32.17466245,115,1
1215.805471,b'1',53,3,175,0.3394,31.88405797,-10,98,1
0,b'0',54,2,170,0.34756,810.7246377,80.350474,128,1
1621.073961,b'1',50,2,146,0.3434,869.5652174,86.18213157,129,1
0,b'1',65,3,159,0.38,660.8695652,65.49841999,126,1
1215.805471,b'0',75,1,166,0.36142,385.5072464,38.20741166,45,0
2330.29382,b'1',72,1,175,0.36924,614.4927536,60.90203964,127,1
1519.756839,b'0',40,1,147,0.33996,506.0869565,50.15800057,40,1
0,b'1',51,1,146,0.3282,177.6811594,17.60988222,72,1
0,b'1',68,3,169,0.32898,52.17391304,5.170927894,74,1
0,b'1',45,1,160,0.35714,144.9275362,14.3636886,69,1
0,b'1',42,3,164,0.34916,81.15942029,8.043665613,72,1
1317.122594,b'1',58,1,151,0.3476,144.9275362,14.3636886,91,1
0,b'0',42,1,156,0.35476,260.8695652,25.85463947,39,1
0,b'0',48,2,159,0.32124,101.4492754,10.05458202,70,1
2532.928065,b'1',75,3,164,0.36,766.6666667,75.98391267,132,1
1013.171226,b'1',68,1,176,0.32626,204.3478261,20.25280092,90,1
0,b'0',71,1,175,0.35994,1431.594203,71.81844298,53,1
0,b'1',73,3,154,0.29724,144.9275362,14.3636886,97,1
0,b'1',59,2,147,0.32,724.6376812,8.330939385,125,1
0,b'1',52,2,164,0.38636,435.3623188,43.14852054,126,1
1519.756839,b'1',66,3,177,0.31456,379.7101449,36.19649526,86,1
0,b'1',71,3,164,0.3189,-10,-10,84,1
607.9027356,b'1',62,2,175,0.33128,852.173913,84.45848894,120,1
10131.71226,b'1',55,1,168,0.37,84.19130435,8.344153979,109,1
0,b'1',67,2,168,0.3044,437.6811594,43.37833956,121,1
0,b'1',54,1,164,0.28126,101.4492754,10.05458202,124,1
1519.756839,b'1',59,1,161,0.338,343.4782609,33.18012065,125,1
0,b'1',46,1,164,0.2718,-10,-10,77,1
1215.805471,b'1',75,2,147,0.31434,354.3652174,26.19074978,117,1
0,b'1',65,1,146,0.28172,246.3768116,23.12553864,111,1
3039.513678,b'1',55,1,175,0.36774,37.68115942,3.303648377,73,1
0,b'0',63,3,160,0.35082,735.2173913,72.86699224,22,1
0,b'1',61,2,171,0.3693,165.2173913,16.374605,103,1
0,b'1',62,2,146,0.30136,927.5362319,91.92760701,73,1
253.2928065,b'1',69,3,151,0.36,-10,-10,-608,1
0,b'1',52,1,146,0.3,388.4057971,38.49468544,131,1
607.9027356,b'0',55,2,161,0.37,643.4782609,63.77477736,73,1
0,b'0',58,1,166,0.30414,116.8115942,11.57713301,104,1
354.6099291,b'0',46,1,166,0.26438,69.56521739,6.894570526,117,1
0,b'1',48,2,170,0.35604,60.86956522,6.03274921,79,1
8105.369807,b'1',45,1,146,0.34,724.6376812,57.74202815,59,1
0,b'1',47,1,146,0.348,272.4637681,27.00373456,-32,1
1519.756839,b'1',59,2,167,0.32572,101.4492754,9.480034473,54,1
0,b'1',49,2,164,0.3765,191.5942029,3.205975294,103,1
911.8541033,b'1',62,3,165,0.34,289.8550725,-10,116,1
0,b'1',63,3,164,0.27952,144.9275362,14.3636886,120,1
0,b'1',47,1,155,0.34,55.07246377,5.458201666,71,1
0,b'0',51,1,156,0.35834,-10,-10,99,1
6889.564336,b'1',49,1,163,0.29386,1099.42029,108.9629417,81,1
0,b'1',50,1,168,0.37,84.05797101,8.330939385,95,1
2026.342452,b'1',75,3,159,0.38,376.8115942,37.34559035,72,1
0,b'1',55,2,164,0.33334,255.0724638,25.28009193,-34,1
0,b'1',37,1,164,0.36,113.0434783,-10,-608,1
202.6342452,b'1',58,2,147,0.33292,-10,-10,-609,1
1013.171226,b'1',46,1,170,0.30778,-10,-10,-609,1
0,b'0',45,2,148,0.3646,144.9275362,14.3636886,86,1
0,b'0',59,2,168,0.37,185.5072464,18.3855214,115,1
0,b'0',48,4,167,0.368,52.17391304,5.170927894,52,1
0,b'1',40,3,164,0.31232,126.0869565,12.49640908,117,1
0,b'0',60,2,164,0.368,34.72463768,-10,50,1
0,b'0',52,1,159,0.32726,587.5362319,58.23039357,97,1
0,b'1',48,3,151,0.3512,133.3333333,10.1982189,118,1
0,b'1',42,3,164,0.38,31.88405797,3.160011491,41,1
101.3171226,b'1',45,3,164,0.34,46.37681159,4.59638035,88,1
0,b'0',48,1,167,0.33,53.04347826,5.257110026,68,1
1874.366768,b'1',69,1,170,0.33534,311.5942029,-10,-608,1
14184.39716,b'0',43,1,146,0.31408,246.3768116,24.41827061,117,1
1519.756839,b'1',45,1,175,0.3696,75.36231884,5.745475438,67,1
663.627153,b'1',47,1,147,0.36396,113.6231884,9.336397587,125,1
0,b'1',51,1,169,0.37696,188.4057971,18.67279517,70,1
2532.928065,b'1',70,1,175,0.34,1281.321739,55.47256535,117,1
506.585613,b'0',53,2,155,0.36736,173.9130435,12.91812698,128,1
790.2735562,b'1',52,1,162,0.31502,588.4057971,58.3165757,129,1
861.195542,b'1',58,2,173,0.22,113.0434783,11.2036771,89,1
0,b'1',45,3,146,0.352,98.55072464,9.767308245,131,1
0,b'0',54,6,159,0.38,139.1304348,13.78914105,118,1
0,b'1',35,1,159,0.36988,929.5652174,92.12869865,102,1
0,b'0',42,1,169,0.36448,28.98550725,-10,63,1
1215.805471,b'1',73,1,169,0.3,434.7826087,43.09106579,56,1
0,b'0',50,1,146,0.34426,542.0289855,2.872737719,128,1
0,b'0',50,1,148,0.3491,465.4608696,16.39184142,69,1
0,b'1',55,1,146,0.38,471.884058,46.76817007,125,1
0,b'1',43,1,146,0.36932,28.98550725,2.872737719,80,1
759.8784195,b'0',75,1,172,0.38,169.5652174,-10,64,1
5065.85613,b'1',59,2,159,0.34,0.014492754,0.001436369,125,1
0,b'0',55,2,160,0.35212,415.0724638,41.13760414,132,1
861.195542,b'1',59,3,154,0.32142,1276.521739,126.5153691,61,1
2026.342452,b'1',52,2,167,0.34826,121.7391304,12.06549842,66,1
3039.513678,b'0',51,1,159,0.37,896.8115942,88.88250503,59,1
0,b'0',54,1,159,0.38,507.5362319,50.30163746,125,1
0,b'0',73,2,162,0.38,350.7246377,34.7601264,123,1
0,b'1',41,1,176,0.34,230.1449275,22.80953749,122,1
0,b'0',53,1,158,0.3647,196.2318841,-10,105,1
0,b'1',38,1,147,0.38,118.8405797,11.77822465,114,1
0,b'0',48,1,166,0.31802,297.1014493,29.44556162,131,1
4052.684904,b'1',43,2,164,0.28888,228.9855072,22.69462798,132,1
0,b'0',47,1,169,0.284,57.97101449,5.745475438,119,1
0,b'1',48,2,176,0.37,165.2173913,16.374605,113,1
3546.099291,b'1',57,1,166,0.30336,1742.608696,172.7089917,106,1
0,b'1',52,2,150,0.34,217.3913043,21.54553289,60,1
2026.342452,b'0',69,1,176,0.3713,217.3913043,21.54553289,96,1
0,b'1',46,3,151,0.34616,77.39130435,7.67020971,119,1
0,b'1',44,3,164,0.35346,1.449275362,0.002585464,126,1
